id_i,timestamp,options,selections,age,region,grades,responsibility,employment,competition,gini,privatization,slovenia_an_option,slovenia_selected,slov_score
2d7c37bf-2673-4d82-ae49-195c6b427c96,2023-01-10T13:06:54.328Z,"['Danska::Avstrija', 'Danska::Črna gora', 'Češka::Belgija', 'Luksemburg::Estonija', 'Italija::Belgija', 'Poljska::Ciper', 'Ciper::Luksemburg', 'Bolgarija::Belgija', 'Finska::Severna Makedonija', 'Latvija::Francija', 'Finska::Italija', 'Litva::Islandija', 'Hrvaška::Španija', 'Belgija::Irska', 'Severna Makedonija::Hrvaška', 'Nizozemska::Švica', 'Slovenija::Črna gora', 'Luksemburg::Litva', 'Ciper::Severna Makedonija', 'Nizozemska::Poljska', 'Romunija::Bolgarija', 'Slovenija::Nizozemska', 'Francija::Islandija', 'Turčija::Bolgarija', 'Švedska::Islandija', 'Avstrija::Islandija', 'Hrvaška::Irska', 'Danska::Slovaška', 'Latvija::Srbija', 'Severna Makedonija::Turčija', 'Italija::Nizozemska', 'Portugalska::Španija', 'Francija::Hrvaška', 'Španija::Norveška', 'Avstrija::Norveška', 'Slovaška::Italija', 'Češka::Latvija', 'Belgija::Avstrija', 'Madžarska::Švedska', 'Poljska::Španija', 'Portugalska::Romunija', 'Španija::Islandija', 'Švica::Slovaška', 'Luksemburg::Poljska', 'Severna Makedonija::Nemčija', 'Švedska::Finska', 'Italija::Estonija', 'Švedska::Romunija', 'Norveška::Estonija', 'Turčija::Španija']","['Danska', 'Črna gora', 'Belgija', 'Estonija', 'Italija', 'Ciper', 'Luksemburg', 'Belgija', 'Finska', 'Francija', 'Italija', 'Litva', 'Španija', 'Irska', 'Severna Makedonija', 'Švica', 'Slovenija', 'Luksemburg', 'Ciper', 'Nizozemska', 'Bolgarija', 'Nizozemska', 'Francija', 'Turčija', 'Švedska', 'Avstrija', 'Irska', 'Danska', 'Latvija', 'Turčija', 'Italija', 'Španija', 'Francija', 'Španija', 'Norveška', 'Italija', 'Češka', 'Belgija', 'Švedska', 'Španija', 'Portugalska', 'Španija', 'Švica', 'Poljska', 'Nemčija', 'Švedska', 'Italija', 'Švedska', 'Norveška', 'Španija']",0-25,primorsko_notranjska,spomin,8,9,8,9,5,2,1,0.5
2e7a691d-4779-4711-a058-7e5bb947170a,2023-01-11T09:11:01.140Z,"['Slovenija::Bolgarija', 'Avstrija::Črna gora', 'Francija::Danska', 'Ciper::Hrvaška', 'Nizozemska::Norveška', 'Finska::Hrvaška', 'Francija::Luksemburg', 'Portugalska::Poljska', 'Islandija::Finska', 'Švedska::Švica', 'Norveška::Češka', 'Litva::Romunija', 'Luksemburg::Ciper', 'Finska::Slovaška', 'Romunija::Severna Makedonija', 'Belgija::Norveška', 'Estonija::Italija', 'Nizozemska::Litva', 'Srbija::Ciper', 'Črna gora::Bolgarija', 'Francija::Portugalska', 'Poljska::Litva', 'Češka::Turčija', 'Hrvaška::Bolgarija', 'Češka::Nemčija', 'Madžarska::Norveška', 'Portugalska::Italija', 'Švedska::Nemčija', 'Danska::Turčija', 'Finska::Črna gora', 'Italija::Irska', 'Latvija::Irska', 'Romunija::Francija', 'Italija::Nemčija', 'Ciper::Estonija', 'Avstrija::Latvija', 'Finska::Latvija', 'Turčija::Litva', 'Ciper::Švedska', 'Hrvaška::Danska', 'Črna gora::Danska', 'Španija::Slovenija', 'Nemčija::Danska', 'Finska::Poljska', 'Avstrija::Češka', 'Španija::Danska', 'Nizozemska::Turčija', 'Poljska::Latvija', 'Estonija::Finska', 'Slovenija::Črna gora']","['Slovenija', 'Avstrija', 'Francija', 'Hrvaška', 'Nizozemska', 'Hrvaška', 'Francija', 'Portugalska', 'Finska', 'Švica', 'Češka', 'Litva', 'Luksemburg', 'Finska', 'Romunija', 'Belgija', 'Italija', 'Nizozemska', 'Ciper', 'Črna gora', 'Francija', 'Poljska', 'Češka', 'Hrvaška', 'Nemčija', 'Norveška', 'Italija', 'Nemčija', 'Danska', 'Finska', 'Italija', 'Irska', 'Francija', 'Italija', 'Ciper', 'Avstrija', 'Finska', 'Litva', 'Ciper', 'Hrvaška', 'Danska', 'Slovenija', 'Nemčija', 'Poljska', 'Avstrija', 'Španija', 'Nizozemska', 'Poljska', 'Finska', 'Slovenija']",0-25,savinjska,spomin,10,9,8,5,10,3,3,1.0
2e8a9dea-fd7c-4885-8f37-c0dcdcdcc2df,2023-01-10T13:07:08.259Z,"['Danska::Srbija', 'Španija::Norveška', 'Nizozemska::Švedska', 'Finska::Romunija', 'Romunija::Bolgarija', 'Romunija::Češka', 'Francija::Irska', 'Norveška::Luksemburg', 'Latvija::Španija', 'Litva::Francija', 'Hrvaška::Severna Makedonija', 'Italija::Finska', 'Irska::Ciper', 'Nizozemska::Bolgarija', 'Češka::Danska', 'Belgija::Portugalska', 'Finska::Madžarska', 'Madžarska::Nizozemska', 'Estonija::Srbija', 'Finska::Črna gora', 'Črna gora::Avstrija', 'Slovenija::Švedska', 'Slovenija::Španija', 'Madžarska::Avstrija', 'Litva::Romunija', 'Nizozemska::Italija', 'Bolgarija::Srbija', 'Ciper::Severna Makedonija', 'Črna gora::Turčija', 'Irska::Srbija', 'Ciper::Črna gora', 'Španija::Finska', 'Poljska::Finska', 'Nizozemska::Severna Makedonija', 'Latvija::Portugalska', 'Portugalska::Norveška', 'Litva::Danska', 'Italija::Madžarska', 'Litva::Ciper', 'Španija::Turčija', 'Luksemburg::Irska', 'Belgija::Severna Makedonija', 'Avstrija::Islandija', 'Srbija::Švedska', 'Turčija::Severna Makedonija', 'Črna gora::Španija', 'Nemčija::Norveška', 'Slovaška::Irska', 'Švica::Poljska', 'Severna Makedonija::Madžarska']","['Danska', 'Španija', 'Švedska', 'Finska', 'Bolgarija', 'Češka', 'Francija', 'Norveška', 'Španija', 'Francija', 'Hrvaška', 'Finska', 'Irska', 'Nizozemska', 'Danska', 'Portugalska', 'Madžarska', 'Madžarska', 'Srbija', 'Finska', 'Avstrija', 'Slovenija', 'Španija', 'Avstrija', 'Litva', 'Nizozemska', 'Srbija', 'Ciper', 'Turčija', 'Irska', 'Ciper', 'Španija', 'Finska', 'Nizozemska', 'Portugalska', 'Portugalska', 'Danska', 'Madžarska', 'Ciper', 'Španija', 'Irska', 'Belgija', 'Avstrija', 'Švedska', 'Turčija', 'Španija', 'Norveška', 'Irska', 'Švica', 'Madžarska']",0-25,podravska,spomin,8,8,6,5,9,2,1,0.5
2eae3588-9dd2-4681-bb66-08f0800a9688,2023-01-10T13:05:32.370Z,"['Danska::Črna gora', 'Nizozemska::Severna Makedonija', 'Turčija::Portugalska', 'Švedska::Islandija', 'Irska::Madžarska', 'Islandija::Španija', 'Portugalska::Italija', 'Nizozemska::Norveška', 'Luksemburg::Nizozemska', 'Belgija::Slovaška', 'Slovaška::Romunija', 'Islandija::Hrvaška', 'Avstrija::Romunija', 'Portugalska::Češka', 'Češka::Francija', 'Madžarska::Švica', 'Estonija::Danska', 'Estonija::Črna gora', 'Danska::Luksemburg', 'Francija::Romunija', 'Belgija::Španija', 'Luksemburg::Italija', 'Luksemburg::Švica', 'Hrvaška::Švica', 'Bolgarija::Luksemburg', 'Islandija::Severna Makedonija', 'Irska::Finska', 'Hrvaška::Avstrija', 'Slovaška::Bolgarija', 'Francija::Švedska', 'Latvija::Ciper', 'Francija::Bolgarija', 'Avstrija::Severna Makedonija', 'Finska::Švica', 'Turčija::Danska', 'Ciper::Španija', 'Nemčija::Islandija', 'Norveška::Švica', 'Slovenija::Litva', 'Portugalska::Islandija', 'Slovaška::Finska', 'Srbija::Latvija', 'Islandija::Črna gora', 'Švedska::Španija', 'Slovaška::Turčija', 'Latvija::Luksemburg', 'Litva::Črna gora', 'Finska::Bolgarija', 'Nemčija::Ciper', 'Ciper::Nizozemska']","['Danska', 'Nizozemska', 'Portugalska', 'Švedska', 'Irska', 'Španija', 'Italija', 'Nizozemska', 'Nizozemska', 'Belgija', 'Slovaška', 'Hrvaška', 'Avstrija', 'Portugalska', 'Francija', 'Švica', 'Danska', 'Estonija', 'Danska', 'Francija', 'Španija', 'Italija', 'Švica', 'Hrvaška', 'Luksemburg', 'Islandija', 'Finska', 'Avstrija', 'Slovaška', 'Švedska', 'Ciper', 'Francija', 'Avstrija', 'Švica', 'Danska', 'Španija', 'Nemčija', 'Švica', 'Slovenija', 'Portugalska', 'Finska', 'Latvija', 'Islandija', 'Španija', 'Turčija', 'Luksemburg', 'Črna gora', 'Finska', 'Nemčija', 'Nizozemska']",0-25,koroska,b,8,8,5,10,5,1,1,1.0
3092fafd-92aa-4fe7-8c97-b979e60ec39e,2023-01-10T13:08:48.702Z,"['Belgija::Severna Makedonija', 'Danska::Češka', 'Slovaška::Poljska', 'Srbija::Francija', 'Finska::Slovaška', 'Finska::Francija', 'Romunija::Islandija', 'Slovenija::Švedska', 'Češka::Severna Makedonija', 'Luksemburg::Slovaška', 'Irska::Nizozemska', 'Slovenija::Finska', 'Črna gora::Italija', 'Norveška::Nemčija', 'Nizozemska::Češka', 'Švedska::Švica', 'Črna gora::Slovenija', 'Ciper::Poljska', 'Ciper::Belgija', 'Srbija::Švedska', 'Švica::Portugalska', 'Danska::Turčija', 'Poljska::Francija', 'Turčija::Hrvaška', 'Švedska::Madžarska', 'Francija::Nemčija', 'Slovaška::Črna gora', 'Italija::Slovaška', 'Avstrija::Litva', 'Italija::Danska', 'Finska::Španija', 'Portugalska::Finska', 'Francija::Italija', 'Islandija::Portugalska', 'Luksemburg::Turčija', 'Belgija::Črna gora', 'Češka::Nemčija', 'Islandija::Finska', 'Latvija::Estonija', 'Slovenija::Poljska', 'Norveška::Avstrija', 'Severna Makedonija::Islandija', 'Litva::Romunija', 'Bolgarija::Severna Makedonija', 'Avstrija::Poljska', 'Španija::Turčija', 'Švedska::Črna gora', 'Ciper::Švica', 'Avstrija::Danska', 'Italija::Španija']","['Belgija', 'Češka', 'Poljska', 'Francija', 'Finska', 'Finska', 'Romunija', 'Slovenija', 'Češka', 'Slovaška', 'Irska', 'Slovenija', 'Italija', 'Nemčija', 'Češka', 'Švica', 'Slovenija', 'Poljska', 'Belgija', 'Švedska', 'Portugalska', 'Danska', 'Poljska', 'Hrvaška', 'Švedska', 'Francija', 'Slovaška', 'Italija', 'Avstrija', 'Italija', 'Španija', 'Portugalska', 'Italija', 'Portugalska', 'Luksemburg', 'Belgija', 'Češka', 'Finska', 'Estonija', 'Slovenija', 'Avstrija', 'Severna Makedonija', 'Romunija', 'Severna Makedonija', 'Avstrija', 'Španija', 'Švedska', 'Švica', 'Avstrija', 'Španija']",0-25,gorenjska,c,9,6,10,3,5,4,4,1.0
30b32002-b54f-45e0-a5de-98cbdf00a92d,2023-01-12T08:16:50.030Z,"['Avstrija::Ciper', 'Turčija::Slovenija', 'Francija::Češka', 'Portugalska::Slovenija', 'Francija::Madžarska', 'Češka::Severna Makedonija', 'Hrvaška::Slovenija', 'Češka::Islandija', 'Švedska::Severna Makedonija', 'Irska::Norveška', 'Švica::Italija', 'Španija::Turčija', 'Turčija::Črna gora', 'Islandija::Finska', 'Slovenija::Islandija', 'Slovaška::Švedska', 'Italija::Češka', 'Hrvaška::Estonija', 'Ciper::Francija', 'Hrvaška::Portugalska', 'Poljska::Črna gora', 'Romunija::Slovenija', 'Bolgarija::Slovenija', 'Francija::Latvija', 'Avstrija::Severna Makedonija', 'Latvija::Severna Makedonija', 'Češka::Latvija', 'Portugalska::Srbija', 'Češka::Švica', 'Nizozemska::Španija', 'Luksemburg::Španija', 'Avstrija::Estonija', 'Finska::Hrvaška', 'Slovenija::Črna gora', 'Belgija::Litva', 'Nemčija::Španija', 'Belgija::Finska', 'Latvija::Ciper', 'Islandija::Luksemburg', 'Romunija::Francija', 'Romunija::Estonija', 'Švedska::Islandija', 'Romunija::Avstrija', 'Hrvaška::Poljska', 'Nizozemska::Romunija', 'Estonija::Bolgarija', 'Islandija::Belgija', 'Švedska::Romunija', 'Slovaška::Ciper', 'Norveška::Madžarska']","['Avstrija', 'Slovenija', 'Češka', 'Slovenija', 'Francija', 'Češka', 'Slovenija', 'Islandija', 'Švedska', 'Irska', 'Švica', 'Turčija', 'Turčija', 'Finska', 'Slovenija', 'Švedska', 'Češka', 'Hrvaška', 'Francija', 'Hrvaška', 'Poljska', 'Slovenija', 'Slovenija', 'Francija', 'Avstrija', 'Latvija', 'Češka', 'Portugalska', 'Švica', 'Nizozemska', 'Luksemburg', 'Avstrija', 'Finska', 'Slovenija', 'Belgija', 'Nemčija', 'Finska', 'Latvija', 'Luksemburg', 'Francija', 'Romunija', 'Švedska', 'Avstrija', 'Poljska', 'Nizozemska', 'Bolgarija', 'Islandija', 'Švedska', 'Slovaška', 'Norveška']",0-25,osrednjeslovenska,c,10,10,10,4,10,7,7,1.0
34cddda6-7663-4068-a91c-fccd76924347,2023-01-10T13:03:55.057Z,"['Črna gora::Latvija', 'Avstrija::Poljska', 'Romunija::Španija', 'Poljska::Italija', 'Slovaška::Švica', 'Estonija::Francija', 'Finska::Romunija', 'Irska::Francija', 'Luksemburg::Finska', 'Finska::Italija', 'Latvija::Slovaška', 'Švica::Bolgarija', 'Črna gora::Češka', 'Portugalska::Romunija', 'Portugalska::Italija', 'Estonija::Portugalska', 'Estonija::Češka', 'Luksemburg::Avstrija', 'Turčija::Hrvaška', 'Poljska::Madžarska', 'Norveška::Švedska', 'Portugalska::Finska', 'Bolgarija::Hrvaška', 'Hrvaška::Latvija', 'Severna Makedonija::Islandija', 'Slovenija::Francija', 'Srbija::Portugalska', 'Belgija::Italija', 'Bolgarija::Norveška', 'Španija::Danska', 'Luksemburg::Švica', 'Turčija::Madžarska', 'Italija::Švedska', 'Severna Makedonija::Portugalska', 'Nemčija::Madžarska', 'Bolgarija::Nizozemska', 'Turčija::Francija', 'Slovenija::Italija', 'Srbija::Španija', 'Latvija::Portugalska', 'Švedska::Francija', 'Poljska::Slovaška', 'Belgija::Srbija', 'Norveška::Turčija', 'Francija::Norveška', 'Španija::Litva', 'Latvija::Estonija', 'Bolgarija::Turčija', 'Latvija::Norveška', 'Češka::Turčija']","['Črna gora', 'Avstrija', 'Španija', 'Italija', 'Švica', 'Francija', 'Finska', 'Irska', 'Luksemburg', 'Italija', 'Slovaška', 'Švica', 'Črna gora', 'Portugalska', 'Italija', 'Portugalska', 'Češka', 'Avstrija', 'Hrvaška', 'Madžarska', 'Švedska', 'Portugalska', 'Hrvaška', 'Hrvaška', 'Severna Makedonija', 'Slovenija', 'Srbija', 'Italija', 'Norveška', 'Španija', 'Švica', 'Madžarska', 'Italija', 'Severna Makedonija', 'Nemčija', 'Nizozemska', 'Francija', 'Slovenija', 'Srbija', 'Portugalska', 'Francija', 'Slovaška', 'Srbija', 'Norveška', 'Francija', 'Španija', 'Latvija', 'Bolgarija', 'Norveška', 'Češka']",0-25,osrednjeslovenska,e,8,9,7,7,6,2,2,1.0
37a214d9-3d43-4594-8c19-c1afa21cfe70,2023-01-11T09:12:45.468Z,"['Švica::Hrvaška', 'Poljska::Irska', 'Bolgarija::Poljska', 'Turčija::Srbija', 'Srbija::Švedska', 'Francija::Estonija', 'Švica::Danska', 'Nizozemska::Italija', 'Španija::Švedska', 'Madžarska::Švedska', 'Češka::Islandija', 'Norveška::Bolgarija', 'Estonija::Severna Makedonija', 'Poljska::Finska', 'Italija::Avstrija', 'Italija::Turčija', 'Romunija::Danska', 'Irska::Črna gora', 'Španija::Srbija', 'Estonija::Slovaška', 'Švedska::Turčija', 'Madžarska::Nemčija', 'Latvija::Belgija', 'Črna gora::Latvija', 'Češka::Severna Makedonija', 'Slovenija::Severna Makedonija', 'Avstrija::Severna Makedonija', 'Danska::Islandija', 'Turčija::Islandija', 'Švica::Švedska', 'Švedska::Italija', 'Belgija::Danska', 'Estonija::Ciper', 'Poljska::Islandija', 'Severna Makedonija::Litva', 'Portugalska::Ciper', 'Poljska::Luksemburg', 'Islandija::Ciper', 'Luksemburg::Madžarska', 'Italija::Litva', 'Finska::Švedska', 'Češka::Irska', 'Slovaška::Italija', 'Ciper::Bolgarija', 'Francija::Turčija', 'Švica::Portugalska', 'Poljska::Srbija', 'Romunija::Litva', 'Slovaška::Norveška', 'Estonija::Švedska']","['Švica', 'Poljska', 'Poljska', 'Srbija', 'Švedska', 'Francija', 'Švica', 'Italija', 'Španija', 'Švedska', 'Češka', 'Norveška', 'Severna Makedonija', 'Poljska', 'Italija', 'Italija', 'Danska', 'Irska', 'Španija', 'Slovaška', 'Švedska', 'Nemčija', 'Belgija', 'Latvija', 'Češka', 'Slovenija', 'Avstrija', 'Danska', 'Turčija', 'Švica', 'Italija', 'Belgija', 'Ciper', 'Poljska', 'Severna Makedonija', 'Portugalska', 'Poljska', 'Ciper', 'Luksemburg', 'Italija', 'Švedska', 'Češka', 'Italija', 'Ciper', 'Francija', 'Portugalska', 'Srbija', 'Romunija', 'Slovaška', 'Švedska']",0-25,gorenjska,b,8,10,8,7,4,1,1,1.0
39609e2d-8c1d-4f1c-918f-68d252ebe652,2023-01-10T13:05:36.768Z,"['Češka::Irska', 'Poljska::Španija', 'Španija::Romunija', 'Črna gora::Portugalska', 'Nizozemska::Turčija', 'Estonija::Srbija', 'Avstrija::Danska', 'Nemčija::Belgija', 'Bolgarija::Latvija', 'Litva::Turčija', 'Švedska::Severna Makedonija', 'Črna gora::Islandija', 'Češka::Hrvaška', 'Nizozemska::Avstrija', 'Švica::Turčija', 'Švica::Belgija', 'Slovenija::Litva', 'Avstrija::Črna gora', 'Romunija::Madžarska', 'Avstrija::Luksemburg', 'Danska::Hrvaška', 'Madžarska::Nemčija', 'Madžarska::Češka', 'Slovenija::Romunija', 'Madžarska::Črna gora', 'Madžarska::Italija', 'Nizozemska::Bolgarija', 'Portugalska::Litva', 'Estonija::Litva', 'Ciper::Švedska', 'Nizozemska::Slovenija', 'Nemčija::Norveška', 'Francija::Bolgarija', 'Turčija::Hrvaška', 'Italija::Avstrija', 'Poljska::Nizozemska', 'Francija::Slovenija', 'Francija::Švica', 'Češka::Portugalska', 'Estonija::Romunija', 'Avstrija::Romunija', 'Italija::Litva', 'Danska::Slovenija', 'Slovaška::Francija', 'Litva::Madžarska', 'Nizozemska::Nemčija', 'Črna gora::Litva', 'Švica::Italija', 'Finska::Irska', 'Litva::Nizozemska']","['Irska', 'Španija', 'Španija', 'Portugalska', 'Nizozemska', 'Srbija', 'Avstrija', 'Nemčija', 'Bolgarija', 'Turčija', 'Švedska', 'Črna gora', 'Hrvaška', 'Avstrija', 'Švica', 'Švica', 'Slovenija', 'Avstrija', 'Madžarska', 'Luksemburg', 'Hrvaška', 'Nemčija', 'Madžarska', 'Slovenija', 'Črna gora', 'Italija', 'Bolgarija', 'Portugalska', 'Estonija', 'Ciper', 'Slovenija', 'Norveška', 'Francija', 'Hrvaška', 'Italija', 'Nizozemska', 'Francija', 'Francija', 'Portugalska', 'Romunija', 'Avstrija', 'Italija', 'Slovenija', 'Francija', 'Madžarska', 'Nemčija', 'Črna gora', 'Italija', 'Irska', 'Nizozemska']",26-35,jv_slovenija,c,8,5,8,4,8,5,4,0.8
396465c6-e466-4168-83b8-977d41d7a818,2023-01-10T13:07:00.022Z,"['Češka::Poljska', 'Slovenija::Belgija', 'Norveška::Islandija', 'Finska::Srbija', 'Norveška::Avstrija', 'Francija::Romunija', 'Španija::Islandija', 'Litva::Avstrija', 'Avstrija::Estonija', 'Latvija::Nemčija', 'Belgija::Latvija', 'Danska::Finska', 'Litva::Švica', 'Litva::Irska', 'Belgija::Portugalska', 'Litva::Portugalska', 'Portugalska::Črna gora', 'Srbija::Turčija', 'Češka::Slovaška', 'Nizozemska::Litva', 'Nizozemska::Severna Makedonija', 'Srbija::Francija', 'Luksemburg::Slovaška', 'Nemčija::Črna gora', 'Belgija::Danska', 'Estonija::Poljska', 'Luksemburg::Češka', 'Belgija::Turčija', 'Francija::Finska', 'Slovaška::Slovenija', 'Irska::Poljska', 'Nizozemska::Češka', 'Latvija::Srbija', 'Severna Makedonija::Švica', 'Češka::Latvija', 'Poljska::Ciper', 'Madžarska::Danska', 'Ciper::Italija', 'Švedska::Srbija', 'Avstrija::Srbija', 'Litva::Islandija', 'Bolgarija::Finska', 'Madžarska::Francija', 'Slovaška::Italija', 'Madžarska::Irska', 'Črna gora::Srbija', 'Portugalska::Švedska', 'Italija::Nemčija', 'Nemčija::Severna Makedonija', 'Črna gora::Turčija']","['Češka', 'Slovenija', 'Norveška', 'Finska', 'Avstrija', 'Francija', 'Španija', 'Avstrija', 'Avstrija', 'Nemčija', 'Belgija', 'Danska', 'Švica', 'Irska', 'Belgija', 'Portugalska', 'Portugalska', 'Srbija', 'Češka', 'Nizozemska', 'Nizozemska', 'Francija', 'Slovaška', 'Nemčija', 'Belgija', 'Estonija', 'Češka', 'Belgija', 'Francija', 'Slovenija', 'Irska', 'Češka', 'Srbija', 'Švica', 'Češka', 'Poljska', 'Madžarska', 'Italija', 'Švedska', 'Avstrija', 'Litva', 'Finska', 'Francija', 'Slovaška', 'Madžarska', 'Srbija', 'Švedska', 'Nemčija', 'Nemčija', 'Turčija']",0-25,goriska,spomin,5,5,4,5,5,2,2,1.0
3c03b2f0-757c-4735-b804-144c93c8d321,2023-01-10T13:05:32.984Z,"['Avstrija::Nizozemska', 'Luksemburg::Turčija', 'Hrvaška::Italija', 'Nizozemska::Norveška', 'Romunija::Slovenija', 'Švica::Avstrija', 'Portugalska::Francija', 'Luksemburg::Belgija', 'Danska::Nemčija', 'Portugalska::Nizozemska', 'Luksemburg::Avstrija', 'Poljska::Danska', 'Islandija::Nemčija', 'Češka::Litva', 'Bolgarija::Portugalska', 'Slovaška::Španija', 'Italija::Švedska', 'Italija::Finska', 'Islandija::Nizozemska', 'Srbija::Bolgarija', 'Švedska::Češka', 'Belgija::Estonija', 'Ciper::Severna Makedonija', 'Slovaška::Hrvaška', 'Estonija::Srbija', 'Ciper::Francija', 'Poljska::Slovenija', 'Litva::Slovaška', 'Norveška::Bolgarija', 'Severna Makedonija::Islandija', 'Norveška::Latvija', 'Nemčija::Črna gora', 'Poljska::Luksemburg', 'Poljska::Latvija', 'Italija::Francija', 'Bolgarija::Češka', 'Madžarska::Nemčija', 'Latvija::Belgija', 'Madžarska::Ciper', 'Švica::Madžarska', 'Danska::Turčija', 'Hrvaška::Belgija', 'Finska::Švica', 'Ciper::Češka', 'Latvija::Portugalska', 'Estonija::Ciper', 'Latvija::Avstrija', 'Srbija::Belgija', 'Norveška::Madžarska', 'Hrvaška::Estonija']","['Avstrija', 'Luksemburg', 'Italija', 'Nizozemska', 'Slovenija', 'Avstrija', 'Portugalska', 'Belgija', 'Nemčija', 'Nizozemska', 'Avstrija', 'Danska', 'Nemčija', 'Češka', 'Portugalska', 'Španija', 'Italija', 'Italija', 'Nizozemska', 'Bolgarija', 'Švedska', 'Belgija', 'Ciper', 'Slovaška', 'Estonija', 'Francija', 'Slovenija', 'Litva', 'Norveška', 'Islandija', 'Norveška', 'Nemčija', 'Poljska', 'Latvija', 'Italija', 'Češka', 'Nemčija', 'Belgija', 'Ciper', 'Švica', 'Danska', 'Belgija', 'Švica', 'Ciper', 'Portugalska', 'Ciper', 'Avstrija', 'Belgija', 'Norveška', 'Estonija']",0-25,goriska,e,7,8,7,6,5,2,2,1.0
3c1fc60d-95c7-4ae4-9efe-898351ec56a2,2023-01-11T09:13:02.786Z,"['Latvija::Estonija', 'Luksemburg::Švedska', 'Francija::Švica', 'Bolgarija::Finska', 'Španija::Avstrija', 'Češka::Srbija', 'Romunija::Francija', 'Ciper::Francija', 'Srbija::Romunija', 'Latvija::Francija', 'Švedska::Romunija', 'Turčija::Francija', 'Slovaška::Romunija', 'Norveška::Islandija', 'Bolgarija::Turčija', 'Poljska::Češka', 'Nemčija::Latvija', 'Slovaška::Črna gora', 'Avstrija::Irska', 'Slovaška::Švica', 'Avstrija::Srbija', 'Avstrija::Madžarska', 'Nizozemska::Madžarska', 'Portugalska::Severna Makedonija', 'Severna Makedonija::Belgija', 'Nemčija::Slovenija', 'Litva::Ciper', 'Slovaška::Slovenija', 'Češka::Italija', 'Hrvaška::Nemčija', 'Romunija::Estonija', 'Švedska::Irska', 'Danska::Norveška', 'Norveška::Hrvaška', 'Nizozemska::Švica', 'Slovaška::Poljska', 'Španija::Norveška', 'Litva::Irska', 'Švedska::Severna Makedonija', 'Irska::Belgija', 'Francija::Poljska', 'Estonija::Danska', 'Bolgarija::Slovenija', 'Luksemburg::Belgija', 'Slovaška::Srbija', 'Španija::Latvija', 'Poljska::Ciper', 'Portugalska::Francija', 'Latvija::Hrvaška', 'Francija::Luksemburg']","['Latvija', 'Švedska', 'Švica', 'Finska', 'Avstrija', 'Češka', 'Francija', 'Francija', 'Srbija', 'Latvija', 'Švedska', 'Francija', 'Slovaška', 'Norveška', 'Turčija', 'Poljska', 'Nemčija', 'Slovaška', 'Avstrija', 'Švica', 'Avstrija', 'Avstrija', 'Nizozemska', 'Portugalska', 'Belgija', 'Nemčija', 'Ciper', 'Slovenija', 'Češka', 'Nemčija', 'Estonija', 'Švedska', 'Danska', 'Norveška', 'Švica', 'Poljska', 'Norveška', 'Litva', 'Švedska', 'Belgija', 'Francija', 'Danska', 'Slovenija', 'Belgija', 'Slovaška', 'Španija', 'Poljska', 'Portugalska', 'Latvija', 'Francija']",0-25,osrednjeslovenska,e,5,10,5,5,10,3,2,0.6666666666666666
3c5d7a19-432b-435e-8747-c7c8a37f622f,2023-01-10T13:05:35.152Z,"['Ciper::Avstrija', 'Ciper::Litva', 'Črna gora::Portugalska', 'Avstrija::Latvija', 'Finska::Poljska', 'Finska::Švica', 'Islandija::Švica', 'Švedska::Severna Makedonija', 'Romunija::Francija', 'Madžarska::Ciper', 'Latvija::Slovenija', 'Slovaška::Litva', 'Češka::Švedska', 'Španija::Srbija', 'Romunija::Hrvaška', 'Črna gora::Italija', 'Črna gora::Litva', 'Portugalska::Latvija', 'Francija::Avstrija', 'Črna gora::Švedska', 'Severna Makedonija::Turčija', 'Češka::Francija', 'Nizozemska::Poljska', 'Romunija::Irska', 'Nizozemska::Hrvaška', 'Slovenija::Nemčija', 'Črna gora::Luksemburg', 'Ciper::Irska', 'Luksemburg::Turčija', 'Srbija::Ciper', 'Nizozemska::Latvija', 'Norveška::Slovaška', 'Švedska::Avstrija', 'Madžarska::Danska', 'Italija::Španija', 'Luksemburg::Irska', 'Latvija::Danska', 'Švica::Portugalska', 'Norveška::Ciper', 'Italija::Finska', 'Latvija::Slovaška', 'Severna Makedonija::Švica', 'Srbija::Litva', 'Severna Makedonija::Francija', 'Belgija::Italija', 'Slovaška::Finska', 'Turčija::Poljska', 'Danska::Srbija', 'Turčija::Ciper', 'Danska::Španija']","['Avstrija', 'Ciper', 'Portugalska', 'Avstrija', 'Finska', 'Švica', 'Švica', 'Švedska', 'Francija', 'Ciper', 'Slovenija', 'Slovaška', 'Švedska', 'Španija', 'Hrvaška', 'Italija', 'Litva', 'Portugalska', 'Avstrija', 'Švedska', 'Severna Makedonija', 'Francija', 'Nizozemska', 'Irska', 'Nizozemska', 'Slovenija', 'Luksemburg', 'Irska', 'Luksemburg', 'Ciper', 'Nizozemska', 'Norveška', 'Avstrija', 'Danska', 'Italija', 'Luksemburg', 'Danska', 'Švica', 'Norveška', 'Finska', 'Slovaška', 'Švica', 'Srbija', 'Francija', 'Belgija', 'Finska', 'Poljska', 'Danska', 'Ciper', 'Danska']",0-25,gorenjska,spomin,10,7,8,3,7,2,2,1.0
